Starting model=rnn epochs=10 batch=2 on host pax047
resume=<auto> run_dir=<auto>
CUDA_VISIBLE_DEVICES=0
Fri Apr 24 14:34:51 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 575.57.08              Driver Version: 575.57.08      CUDA Version: 12.9     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H200 NVL                On  |   00000001:15:00.0 Off |                    0 |
| N/A   42C    P0             75W /  450W |       0MiB / 143771MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
torch.cuda.is_available = True
torch.cuda.device_count = 1
torch.cuda.current_device = 0
torch.cuda.get_device_name(0) = NVIDIA H200 NVL
--- Starting Training on cuda ---
Populating dataset normalization statistics...
Stats loaded. Example Zone 0 (ME) - Mean: 1314.04, Std: 215.34
No existing checkpoint found in /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063. Starting fresh.
  Epoch 2/10 [ 9970/10445] │ batch_loss=4348.5566 │ grad_norm=121652.8203
  Epoch 2/10 [ 9980/10445] │ batch_loss=2733.2886 │ grad_norm=84834.6172
  Epoch 2/10 [ 9990/10445] │ batch_loss=6615.2070 │ grad_norm=254371.8125
  Epoch 2/10 [10000/10445] │ batch_loss=8477.1113 │ grad_norm=348255.2812
  Epoch 2/10 [10010/10445] │ batch_loss=15261.7676 │ grad_norm=759259.6875
  Epoch 2/10 [10020/10445] │ batch_loss=9239.3662 │ grad_norm=82366.5547
  Epoch 2/10 [10030/10445] │ batch_loss=8064.6494 │ grad_norm=184230.8125
  Epoch 2/10 [10040/10445] │ batch_loss=17332.2539 │ grad_norm=496451.8125
  Epoch 2/10 [10050/10445] │ batch_loss=5706.3418 │ grad_norm=216506.3906
  Epoch 2/10 [10060/10445] │ batch_loss=2915.6440 │ grad_norm=58600.1289
  Epoch 2/10 [10070/10445] │ batch_loss=7102.4097 │ grad_norm=250780.9219
  Epoch 2/10 [10080/10445] │ batch_loss=8562.8525 │ grad_norm=220030.8594
  Epoch 2/10 [10090/10445] │ batch_loss=9930.0703 │ grad_norm=530032.8125
  Epoch 2/10 [10100/10445] │ batch_loss=9633.8086 │ grad_norm=181666.6406
  Epoch 2/10 [10110/10445] │ batch_loss=4861.6895 │ grad_norm=109002.6328
  Epoch 2/10 [10120/10445] │ batch_loss=18053.5312 │ grad_norm=922674.0000
  Epoch 2/10 [10130/10445] │ batch_loss=3872.4370 │ grad_norm=135071.3594
  Epoch 2/10 [10140/10445] │ batch_loss=3560.8047 │ grad_norm=116226.6953
  Epoch 2/10 [10150/10445] │ batch_loss=3540.6440 │ grad_norm=89150.4453
  Epoch 2/10 [10160/10445] │ batch_loss=3213.2681 │ grad_norm=73317.6328
  Epoch 2/10 [10170/10445] │ batch_loss=7346.3545 │ grad_norm=133630.3594
  Epoch 2/10 [10180/10445] │ batch_loss=8909.5342 │ grad_norm=294214.5938
  Epoch 2/10 [10190/10445] │ batch_loss=5998.1123 │ grad_norm=313533.2188
  Epoch 2/10 [10200/10445] │ batch_loss=10928.3633 │ grad_norm=341375.3438
  Epoch 2/10 [10210/10445] │ batch_loss=9164.4414 │ grad_norm=380191.6562
  Epoch 2/10 [10220/10445] │ batch_loss=3013.2349 │ grad_norm=59922.6875
  Epoch 2/10 [10230/10445] │ batch_loss=23407.5430 │ grad_norm=931290.6250
  Epoch 2/10 [10240/10445] │ batch_loss=8046.9443 │ grad_norm=520525.0625
  Epoch 2/10 [10250/10445] │ batch_loss=5075.1421 │ grad_norm=79789.1172
  Epoch 2/10 [10260/10445] │ batch_loss=5116.1807 │ grad_norm=194477.8125
  Epoch 2/10 [10270/10445] │ batch_loss=4338.9561 │ grad_norm=93099.6406
  Epoch 2/10 [10280/10445] │ batch_loss=3249.1440 │ grad_norm=112914.1172
  Epoch 2/10 [10290/10445] │ batch_loss=8495.0273 │ grad_norm=186331.9062
  Epoch 2/10 [10300/10445] │ batch_loss=5732.9775 │ grad_norm=135190.6719
  Epoch 2/10 [10310/10445] │ batch_loss=5126.6719 │ grad_norm=155580.3750
  Epoch 2/10 [10320/10445] │ batch_loss=6707.9331 │ grad_norm=257937.5625
  Epoch 2/10 [10330/10445] │ batch_loss=3621.5037 │ grad_norm=166573.3750
  Epoch 2/10 [10340/10445] │ batch_loss=16723.3711 │ grad_norm=184158.5469
  Epoch 2/10 [10350/10445] │ batch_loss=5289.2217 │ grad_norm=108250.4219
  Epoch 2/10 [10360/10445] │ batch_loss=10955.1514 │ grad_norm=520371.0000
  Epoch 2/10 [10370/10445] │ batch_loss=9515.2441 │ grad_norm=294497.8750
  Epoch 2/10 [10380/10445] │ batch_loss=19547.8574 │ grad_norm=335580.3125
  Epoch 2/10 [10390/10445] │ batch_loss=13623.1279 │ grad_norm=317390.9062
  Epoch 2/10 [10400/10445] │ batch_loss=14445.6680 │ grad_norm=508743.0312
  Epoch 2/10 [10410/10445] │ batch_loss=8231.8750 │ grad_norm=338352.1250
  Epoch 2/10 [10420/10445] │ batch_loss=3764.5093 │ grad_norm=122423.9688
  Epoch 2/10 [10430/10445] │ batch_loss=12910.9170 │ grad_norm=344574.8438
  Epoch 2/10 [10440/10445] │ batch_loss=3810.7964 │ grad_norm=68959.7812
  Epoch 2/10 [10445/10445] │ batch_loss=7772.9429 │ grad_norm=249448.0000
Epoch  2/10 │ train_loss=11808.3666 │ train rmse=108.6689 │ mae=70.4693 │ rse=0.1217 │ val_loss=19965.4769 │ val rmse=141.2992 │ mae=92.4927 │ rse=0.1478 │ gap=+8157.1102 │ lr=1.00e-04 │ 12189.9s
  ✓ Epoch checkpoint saved to: /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063/epoch_002.pt
  ✓ Latest checkpoint updated at: /cluster/home/supadh03/cs137/assignment3/evaluation/subhanga-additions/checkpoints/v2/rnn/runs/job-483063/latest.pt

  Epoch 3/10 [   10/10445] │ batch_loss=5748.0850 │ grad_norm=155760.0781
  Epoch 3/10 [   20/10445] │ batch_loss=4192.7598 │ grad_norm=65675.2656
  Epoch 3/10 [   30/10445] │ batch_loss=14908.9873 │ grad_norm=505673.0000
  Epoch 3/10 [   40/10445] │ batch_loss=25309.4883 │ grad_norm=731247.0625
  Epoch 3/10 [   50/10445] │ batch_loss=5304.9258 │ grad_norm=110137.4453
  Epoch 3/10 [   60/10445] │ batch_loss=2676.7361 │ grad_norm=82773.0391
  Epoch 3/10 [   70/10445] │ batch_loss=3233.9912 │ grad_norm=88532.7812
  Epoch 3/10 [   80/10445] │ batch_loss=5775.5366 │ grad_norm=172932.3750
  Epoch 3/10 [   90/10445] │ batch_loss=27771.3340 │ grad_norm=1195446.5000
  Epoch 3/10 [  100/10445] │ batch_loss=7239.0088 │ grad_norm=263697.7188
  Epoch 3/10 [  110/10445] │ batch_loss=12303.5547 │ grad_norm=290573.2500
  Epoch 3/10 [  120/10445] │ batch_loss=101155.5000 │ grad_norm=1284375.6250
  Epoch 3/10 [  130/10445] │ batch_loss=5032.9800 │ grad_norm=228589.8438
  Epoch 3/10 [  140/10445] │ batch_loss=4762.8696 │ grad_norm=115937.4766
  Epoch 3/10 [  150/10445] │ batch_loss=10273.8496 │ grad_norm=251166.9219
  Epoch 3/10 [  160/10445] │ batch_loss=3578.1016 │ grad_norm=70286.6797
  Epoch 3/10 [  170/10445] │ batch_loss=6139.3115 │ grad_norm=290890.6250
  Epoch 3/10 [  180/10445] │ batch_loss=6914.4365 │ grad_norm=207657.8281
  Epoch 3/10 [  190/10445] │ batch_loss=8005.8276 │ grad_norm=224628.9844
  Epoch 3/10 [  200/10445] │ batch_loss=10870.9277 │ grad_norm=154614.5156
  Epoch 3/10 [  210/10445] │ batch_loss=6997.9961 │ grad_norm=128206.6328
  Epoch 3/10 [  220/10445] │ batch_loss=17611.3398 │ grad_norm=333771.4375
  Epoch 3/10 [  230/10445] │ batch_loss=5472.7061 │ grad_norm=196871.2812
  Epoch 3/10 [  240/10445] │ batch_loss=6930.1797 │ grad_norm=242064.2031
  Epoch 3/10 [  250/10445] │ batch_loss=3355.7690 │ grad_norm=73659.4141
  Epoch 3/10 [  260/10445] │ batch_loss=4784.2490 │ grad_norm=138898.1719
  Epoch 3/10 [  270/10445] │ batch_loss=20408.8984 │ grad_norm=1348728.5000
  Epoch 3/10 [  280/10445] │ batch_loss=3129.2852 │ grad_norm=95783.5391
  Epoch 3/10 [  290/10445] │ batch_loss=6386.6699 │ grad_norm=182869.1719
  Epoch 3/10 [  300/10445] │ batch_loss=11085.1396 │ grad_norm=410134.0000
  Epoch 3/10 [  310/10445] │ batch_loss=7126.8379 │ grad_norm=245028.5469
  Epoch 3/10 [  320/10445] │ batch_loss=7157.3218 │ grad_norm=228954.1719
  Epoch 3/10 [  330/10445] │ batch_loss=23271.0664 │ grad_norm=438132.4688
  Epoch 3/10 [  340/10445] │ batch_loss=3617.9531 │ grad_norm=114272.7969
  Epoch 3/10 [  350/10445] │ batch_loss=2863.8591 │ grad_norm=86625.9062
  Epoch 3/10 [  360/10445] │ batch_loss=17044.4453 │ grad_norm=375817.2500
  Epoch 3/10 [  370/10445] │ batch_loss=6368.1123 │ grad_norm=184963.3750
  Epoch 3/10 [  380/10445] │ batch_loss=5356.1753 │ grad_norm=132760.9062
  Epoch 3/10 [  390/10445] │ batch_loss=11156.4688 │ grad_norm=421888.6562
  Epoch 3/10 [  400/10445] │ batch_loss=4308.9082 │ grad_norm=95724.2031
  Epoch 3/10 [  410/10445] │ batch_loss=6503.6641 │ grad_norm=223190.7188
  Epoch 3/10 [  420/10445] │ batch_loss=8088.2964 │ grad_norm=172370.4219
  Epoch 3/10 [  430/10445] │ batch_loss=7379.3765 │ grad_norm=203119.7812
  Epoch 3/10 [  440/10445] │ batch_loss=6120.8066 │ grad_norm=149199.0000
  Epoch 3/10 [  450/10445] │ batch_loss=3882.6216 │ grad_norm=67087.1797
  Epoch 3/10 [  460/10445] │ batch_loss=10156.1016 │ grad_norm=337799.1875
  Epoch 3/10 [  470/10445] │ batch_loss=5946.0479 │ grad_norm=159461.2969
  Epoch 3/10 [  480/10445] │ batch_loss=14789.7793 │ grad_norm=587956.5625
  Epoch 3/10 [  490/10445] │ batch_loss=8592.5488 │ grad_norm=171760.5000
  Epoch 3/10 [  500/10445] │ batch_loss=13851.0684 │ grad_norm=424406.3750
  Epoch 3/10 [  510/10445] │ batch_loss=6133.7656 │ grad_norm=132930.4844
  Epoch 3/10 [  520/10445] │ batch_loss=43790.7188 │ grad_norm=922460.6250
  Epoch 3/10 [  530/10445] │ batch_loss=17762.1758 │ grad_norm=312187.5938
  Epoch 3/10 [  540/10445] │ batch_loss=3678.5879 │ grad_norm=105086.3359
  Epoch 3/10 [  550/10445] │ batch_loss=4669.3589 │ grad_norm=165066.2656
  Epoch 3/10 [  560/10445] │ batch_loss=2487.7939 │ grad_norm=91337.9453
  Epoch 3/10 [  570/10445] │ batch_loss=5520.4453 │ grad_norm=106182.4219
  Epoch 3/10 [  580/10445] │ batch_loss=9253.9453 │ grad_norm=263439.1562
  Epoch 3/10 [  590/10445] │ batch_loss=2711.4971 │ grad_norm=87397.2266
  Epoch 3/10 [  600/10445] │ batch_loss=9292.7461 │ grad_norm=161743.3125
  Epoch 3/10 [  610/10445] │ batch_loss=7343.8359 │ grad_norm=299274.1250
  Epoch 3/10 [  620/10445] │ batch_loss=3156.4312 │ grad_norm=131098.5000
  Epoch 3/10 [  630/10445] │ batch_loss=4100.3936 │ grad_norm=114272.1016
  Epoch 3/10 [  640/10445] │ batch_loss=5755.1357 │ grad_norm=143263.7344
  Epoch 3/10 [  650/10445] │ batch_loss=3841.0952 │ grad_norm=125014.0469
  Epoch 3/10 [  660/10445] │ batch_loss=28842.6680 │ grad_norm=1297563.8750
  Epoch 3/10 [  670/10445] │ batch_loss=9753.5684 │ grad_norm=237834.0938
  Epoch 3/10 [  680/10445] │ batch_loss=4609.0107 │ grad_norm=147971.7812
  Epoch 3/10 [  690/10445] │ batch_loss=2135.2559 │ grad_norm=48459.9609
  Epoch 3/10 [  700/10445] │ batch_loss=13338.6699 │ grad_norm=848689.8750
  Epoch 3/10 [  710/10445] │ batch_loss=46056.4375 │ grad_norm=1090079.2500
  Epoch 3/10 [  720/10445] │ batch_loss=5610.0601 │ grad_norm=236812.2969
  Epoch 3/10 [  730/10445] │ batch_loss=4647.3472 │ grad_norm=172193.8594
  Epoch 3/10 [  740/10445] │ batch_loss=11155.2754 │ grad_norm=281464.8438
  Epoch 3/10 [  750/10445] │ batch_loss=6888.6030 │ grad_norm=201817.9219
  Epoch 3/10 [  760/10445] │ batch_loss=2649.9773 │ grad_norm=55076.9102
  Epoch 3/10 [  770/10445] │ batch_loss=96140.3984 │ grad_norm=665226.3125
  Epoch 3/10 [  780/10445] │ batch_loss=9539.1289 │ grad_norm=278929.8125
  Epoch 3/10 [  790/10445] │ batch_loss=17899.7070 │ grad_norm=584320.6250
  Epoch 3/10 [  800/10445] │ batch_loss=3954.2915 │ grad_norm=80456.1328
  Epoch 3/10 [  810/10445] │ batch_loss=3814.5288 │ grad_norm=72240.1875
  Epoch 3/10 [  820/10445] │ batch_loss=5221.3213 │ grad_norm=259313.6094
  Epoch 3/10 [  830/10445] │ batch_loss=8003.9258 │ grad_norm=466464.6875
  Epoch 3/10 [  840/10445] │ batch_loss=5820.7085 │ grad_norm=182165.8594
  Epoch 3/10 [  850/10445] │ batch_loss=2505.8921 │ grad_norm=62768.0938
  Epoch 3/10 [  860/10445] │ batch_loss=5594.2070 │ grad_norm=203172.4219
  Epoch 3/10 [  870/10445] │ batch_loss=4368.8447 │ grad_norm=145273.7500
  Epoch 3/10 [  880/10445] │ batch_loss=4702.0186 │ grad_norm=108103.6797
  Epoch 3/10 [  890/10445] │ batch_loss=12361.5703 │ grad_norm=782444.0000
  Epoch 3/10 [  900/10445] │ batch_loss=7654.6592 │ grad_norm=115881.1328
  Epoch 3/10 [  910/10445] │ batch_loss=13671.4844 │ grad_norm=504988.4688
  Epoch 3/10 [  920/10445] │ batch_loss=2577.2354 │ grad_norm=47614.3281
  Epoch 3/10 [  930/10445] │ batch_loss=4638.0029 │ grad_norm=155134.3438
  Epoch 3/10 [  940/10445] │ batch_loss=3797.9187 │ grad_norm=335387.7812
  Epoch 3/10 [  950/10445] │ batch_loss=2997.0037 │ grad_norm=74281.5938
  Epoch 3/10 [  960/10445] │ batch_loss=8900.5332 │ grad_norm=199043.6875
  Epoch 3/10 [  970/10445] │ batch_loss=15879.2295 │ grad_norm=300791.9375
  Epoch 3/10 [  980/10445] │ batch_loss=9415.8564 │ grad_norm=643504.9375
  Epoch 3/10 [  990/10445] │ batch_loss=9606.7793 │ grad_norm=370515.2500
  Epoch 3/10 [ 1000/10445] │ batch_loss=17725.0430 │ grad_norm=493219.1875
  Epoch 3/10 [ 1010/10445] │ batch_loss=5616.3281 │ grad_norm=261988.0938
  Epoch 3/10 [ 1020/10445] │ batch_loss=21666.6699 │ grad_norm=607242.6875
  Epoch 3/10 [ 1030/10445] │ batch_loss=20664.7461 │ grad_norm=698715.7500
  Epoch 3/10 [ 1040/10445] │ batch_loss=20358.8984 │ grad_norm=629732.0625
  Epoch 3/10 [ 1050/10445] │ batch_loss=3254.7439 │ grad_norm=111107.9453
  Epoch 3/10 [ 1060/10445] │ batch_loss=8298.0117 │ grad_norm=384613.5625
  Epoch 3/10 [ 1070/10445] │ batch_loss=2904.7593 │ grad_norm=115258.5000
  Epoch 3/10 [ 1080/10445] │ batch_loss=4071.0681 │ grad_norm=63727.0195
  Epoch 3/10 [ 1090/10445] │ batch_loss=20091.0508 │ grad_norm=718552.1250
  Epoch 3/10 [ 1100/10445] │ batch_loss=2919.1919 │ grad_norm=103441.5312
  Epoch 3/10 [ 1110/10445] │ batch_loss=8494.6328 │ grad_norm=282318.7500
  Epoch 3/10 [ 1120/10445] │ batch_loss=7478.2529 │ grad_norm=222363.8125
  Epoch 3/10 [ 1130/10445] │ batch_loss=8481.4043 │ grad_norm=194762.9219
  Epoch 3/10 [ 1140/10445] │ batch_loss=6239.9219 │ grad_norm=152762.3281
  Epoch 3/10 [ 1150/10445] │ batch_loss=1890.2021 │ grad_norm=62560.7109
  Epoch 3/10 [ 1160/10445] │ batch_loss=7746.1577 │ grad_norm=157140.9844
  Epoch 3/10 [ 1170/10445] │ batch_loss=2241.4778 │ grad_norm=54307.0352
  Epoch 3/10 [ 1180/10445] │ batch_loss=10368.8076 │ grad_norm=329296.0000
  Epoch 3/10 [ 1190/10445] │ batch_loss=5071.8721 │ grad_norm=137694.0938
  Epoch 3/10 [ 1200/10445] │ batch_loss=2530.0576 │ grad_norm=83282.1562
  Epoch 3/10 [ 1210/10445] │ batch_loss=9641.2324 │ grad_norm=266735.5625
  Epoch 3/10 [ 1220/10445] │ batch_loss=11568.7500 │ grad_norm=243851.4531
  Epoch 3/10 [ 1230/10445] │ batch_loss=4950.5718 │ grad_norm=371008.9062
  Epoch 3/10 [ 1240/10445] │ batch_loss=21970.7188 │ grad_norm=812757.4375
  Epoch 3/10 [ 1250/10445] │ batch_loss=3822.2588 │ grad_norm=113331.4922
  Epoch 3/10 [ 1260/10445] │ batch_loss=5956.1699 │ grad_norm=191585.5312
  Epoch 3/10 [ 1270/10445] │ batch_loss=4304.1377 │ grad_norm=167843.5000
  Epoch 3/10 [ 1280/10445] │ batch_loss=3035.0474 │ grad_norm=86688.2969
  Epoch 3/10 [ 1290/10445] │ batch_loss=3575.1484 │ grad_norm=89501.8828
  Epoch 3/10 [ 1300/10445] │ batch_loss=5979.7266 │ grad_norm=124099.3906
  Epoch 3/10 [ 1310/10445] │ batch_loss=15705.9551 │ grad_norm=526986.8750
  Epoch 3/10 [ 1320/10445] │ batch_loss=8739.8066 │ grad_norm=473576.6250
  Epoch 3/10 [ 1330/10445] │ batch_loss=128836.3359 │ grad_norm=1331248.0000
  Epoch 3/10 [ 1340/10445] │ batch_loss=5825.7148 │ grad_norm=178462.1094
  Epoch 3/10 [ 1350/10445] │ batch_loss=1779.2224 │ grad_norm=68958.6797
  Epoch 3/10 [ 1360/10445] │ batch_loss=7056.5254 │ grad_norm=162880.2344
  Epoch 3/10 [ 1370/10445] │ batch_loss=8558.0684 │ grad_norm=369009.0625
  Epoch 3/10 [ 1380/10445] │ batch_loss=5268.3545 │ grad_norm=198993.4844
  Epoch 3/10 [ 1390/10445] │ batch_loss=9535.2334 │ grad_norm=277136.1250
  Epoch 3/10 [ 1400/10445] │ batch_loss=11881.6094 │ grad_norm=261523.7344
  Epoch 3/10 [ 1410/10445] │ batch_loss=6735.7007 │ grad_norm=255127.7188
  Epoch 3/10 [ 1420/10445] │ batch_loss=22727.2148 │ grad_norm=639169.2500
  Epoch 3/10 [ 1430/10445] │ batch_loss=8114.4678 │ grad_norm=139178.2812
  Epoch 3/10 [ 1440/10445] │ batch_loss=40800.6055 │ grad_norm=1341380.3750
  Epoch 3/10 [ 1450/10445] │ batch_loss=4047.4219 │ grad_norm=100350.2578
  Epoch 3/10 [ 1460/10445] │ batch_loss=4667.6035 │ grad_norm=223126.5312
  Epoch 3/10 [ 1470/10445] │ batch_loss=6263.5547 │ grad_norm=184497.3438
  Epoch 3/10 [ 1480/10445] │ batch_loss=3304.4080 │ grad_norm=75947.6016
  Epoch 3/10 [ 1490/10445] │ batch_loss=2931.2734 │ grad_norm=87297.1172
  Epoch 3/10 [ 1500/10445] │ batch_loss=8321.8096 │ grad_norm=259562.3125
  Epoch 3/10 [ 1510/10445] │ batch_loss=14371.7246 │ grad_norm=581889.2500
  Epoch 3/10 [ 1520/10445] │ batch_loss=2750.1602 │ grad_norm=64250.6641
  Epoch 3/10 [ 1530/10445] │ batch_loss=3038.2937 │ grad_norm=92229.4766
  Epoch 3/10 [ 1540/10445] │ batch_loss=3516.2271 │ grad_norm=122468.8828
  Epoch 3/10 [ 1550/10445] │ batch_loss=34854.5820 │ grad_norm=815305.8750
  Epoch 3/10 [ 1560/10445] │ batch_loss=4378.7656 │ grad_norm=73876.4922
  Epoch 3/10 [ 1570/10445] │ batch_loss=13893.7295 │ grad_norm=327697.4375
  Epoch 3/10 [ 1580/10445] │ batch_loss=4158.8701 │ grad_norm=120799.3750
  Epoch 3/10 [ 1590/10445] │ batch_loss=5543.3672 │ grad_norm=136025.5000
  Epoch 3/10 [ 1600/10445] │ batch_loss=5683.0459 │ grad_norm=301309.3750
  Epoch 3/10 [ 1610/10445] │ batch_loss=3541.1074 │ grad_norm=149608.3438
  Epoch 3/10 [ 1620/10445] │ batch_loss=3034.1968 │ grad_norm=161764.8594
  Epoch 3/10 [ 1630/10445] │ batch_loss=7152.9136 │ grad_norm=214686.8750
  Epoch 3/10 [ 1640/10445] │ batch_loss=2235.6987 │ grad_norm=71226.2812
  Epoch 3/10 [ 1650/10445] │ batch_loss=5098.9722 │ grad_norm=170760.4375
  Epoch 3/10 [ 1660/10445] │ batch_loss=7297.1602 │ grad_norm=248296.8438
  Epoch 3/10 [ 1670/10445] │ batch_loss=5306.7188 │ grad_norm=156428.1094
  Epoch 3/10 [ 1680/10445] │ batch_loss=2123.6479 │ grad_norm=72693.2812
  Epoch 3/10 [ 1690/10445] │ batch_loss=12165.1240 │ grad_norm=286440.2500
  Epoch 3/10 [ 1700/10445] │ batch_loss=18947.0898 │ grad_norm=928552.5625
  Epoch 3/10 [ 1710/10445] │ batch_loss=2008.3871 │ grad_norm=56343.7305
  Epoch 3/10 [ 1720/10445] │ batch_loss=5863.2397 │ grad_norm=137004.9688
  Epoch 3/10 [ 1730/10445] │ batch_loss=23908.6875 │ grad_norm=323312.3750
  Epoch 3/10 [ 1740/10445] │ batch_loss=9365.4766 │ grad_norm=116640.2031
  Epoch 3/10 [ 1750/10445] │ batch_loss=4780.0244 │ grad_norm=163927.6250
  Epoch 3/10 [ 1760/10445] │ batch_loss=8251.5410 │ grad_norm=158316.9531
  Epoch 3/10 [ 1770/10445] │ batch_loss=19930.4805 │ grad_norm=340851.8750
  Epoch 3/10 [ 1780/10445] │ batch_loss=5115.0361 │ grad_norm=169367.8906
  Epoch 3/10 [ 1790/10445] │ batch_loss=7835.9365 │ grad_norm=408344.4375
  Epoch 3/10 [ 1800/10445] │ batch_loss=17996.8105 │ grad_norm=900576.8125
  Epoch 3/10 [ 1810/10445] │ batch_loss=4286.8120 │ grad_norm=120044.3750
  Epoch 3/10 [ 1820/10445] │ batch_loss=3417.0845 │ grad_norm=167272.0000
  Epoch 3/10 [ 1830/10445] │ batch_loss=1583.7605 │ grad_norm=75496.3750
  Epoch 3/10 [ 1840/10445] │ batch_loss=5814.6436 │ grad_norm=161843.2812
  Epoch 3/10 [ 1850/10445] │ batch_loss=3727.4167 │ grad_norm=75778.4141
  Epoch 3/10 [ 1860/10445] │ batch_loss=3079.7007 │ grad_norm=71535.7266
  Epoch 3/10 [ 1870/10445] │ batch_loss=2462.3657 │ grad_norm=67763.7969
  Epoch 3/10 [ 1880/10445] │ batch_loss=2935.3057 │ grad_norm=57879.2148
  Epoch 3/10 [ 1890/10445] │ batch_loss=3558.7202 │ grad_norm=82875.1094
  Epoch 3/10 [ 1900/10445] │ batch_loss=2766.1033 │ grad_norm=70133.8594
  Epoch 3/10 [ 1910/10445] │ batch_loss=4401.2397 │ grad_norm=84939.6562
  Epoch 3/10 [ 1920/10445] │ batch_loss=14218.3027 │ grad_norm=532381.9375
  Epoch 3/10 [ 1930/10445] │ batch_loss=3798.9272 │ grad_norm=117922.9297
  Epoch 3/10 [ 1940/10445] │ batch_loss=12114.5059 │ grad_norm=204341.2500
  Epoch 3/10 [ 1950/10445] │ batch_loss=5040.9404 │ grad_norm=177781.5156
  Epoch 3/10 [ 1960/10445] │ batch_loss=4341.3672 │ grad_norm=197871.8438
  Epoch 3/10 [ 1970/10445] │ batch_loss=9746.7031 │ grad_norm=300467.8125
  Epoch 3/10 [ 1980/10445] │ batch_loss=5669.0186 │ grad_norm=259698.9062
  Epoch 3/10 [ 1990/10445] │ batch_loss=18450.0195 │ grad_norm=828943.5000
  Epoch 3/10 [ 2000/10445] │ batch_loss=2986.9324 │ grad_norm=85916.8906
  Epoch 3/10 [ 2010/10445] │ batch_loss=5065.8306 │ grad_norm=97014.1953
  Epoch 3/10 [ 2020/10445] │ batch_loss=4646.6304 │ grad_norm=87708.3203
  Epoch 3/10 [ 2030/10445] │ batch_loss=3293.5308 │ grad_norm=52268.2852
  Epoch 3/10 [ 2040/10445] │ batch_loss=4246.9736 │ grad_norm=213802.8594
  Epoch 3/10 [ 2050/10445] │ batch_loss=1649.8939 │ grad_norm=39987.6055
  Epoch 3/10 [ 2060/10445] │ batch_loss=3680.3384 │ grad_norm=66656.7500
  Epoch 3/10 [ 2070/10445] │ batch_loss=3311.5620 │ grad_norm=76847.7188
  Epoch 3/10 [ 2080/10445] │ batch_loss=6486.0352 │ grad_norm=310343.4375
  Epoch 3/10 [ 2090/10445] │ batch_loss=6931.9312 │ grad_norm=341813.3438
  Epoch 3/10 [ 2100/10445] │ batch_loss=10374.3076 │ grad_norm=701943.5625
  Epoch 3/10 [ 2110/10445] │ batch_loss=4126.2266 │ grad_norm=65319.1250
  Epoch 3/10 [ 2120/10445] │ batch_loss=21578.7363 │ grad_norm=834993.6250
  Epoch 3/10 [ 2130/10445] │ batch_loss=5442.2617 │ grad_norm=116689.1328
  Epoch 3/10 [ 2140/10445] │ batch_loss=4742.0928 │ grad_norm=150063.9219
  Epoch 3/10 [ 2150/10445] │ batch_loss=3826.3250 │ grad_norm=144391.3281
  Epoch 3/10 [ 2160/10445] │ batch_loss=5672.1260 │ grad_norm=276018.5312
  Epoch 3/10 [ 2170/10445] │ batch_loss=4937.6006 │ grad_norm=312522.2812
  Epoch 3/10 [ 2180/10445] │ batch_loss=6985.2769 │ grad_norm=250908.2344
  Epoch 3/10 [ 2190/10445] │ batch_loss=8288.8203 │ grad_norm=186216.3281
  Epoch 3/10 [ 2200/10445] │ batch_loss=11392.5156 │ grad_norm=500273.5000
  Epoch 3/10 [ 2210/10445] │ batch_loss=7647.3740 │ grad_norm=181359.4062
  Epoch 3/10 [ 2220/10445] │ batch_loss=5321.0225 │ grad_norm=144568.5781
  Epoch 3/10 [ 2230/10445] │ batch_loss=4098.7080 │ grad_norm=108156.7734
  Epoch 3/10 [ 2240/10445] │ batch_loss=2375.6626 │ grad_norm=31881.9551
  Epoch 3/10 [ 2250/10445] │ batch_loss=2047.4468 │ grad_norm=40050.4805
  Epoch 3/10 [ 2260/10445] │ batch_loss=2018.3436 │ grad_norm=55171.4141
  Epoch 3/10 [ 2270/10445] │ batch_loss=6454.3296 │ grad_norm=219839.6250
  Epoch 3/10 [ 2280/10445] │ batch_loss=19402.5684 │ grad_norm=545742.8750
  Epoch 3/10 [ 2290/10445] │ batch_loss=10668.9150 │ grad_norm=415015.3125
  Epoch 3/10 [ 2300/10445] │ batch_loss=21238.2090 │ grad_norm=749222.8750
  Epoch 3/10 [ 2310/10445] │ batch_loss=6381.2139 │ grad_norm=125679.5156
  Epoch 3/10 [ 2320/10445] │ batch_loss=3903.8484 │ grad_norm=211652.7188
